1300,0,0
1299,-44.13763649,82.2334951
1298,-45.90015217,83.53868996
1297,-51.23869571,79.28885116
1296,-52.26473806,74.52655343
1295,-51.83248073,74.74638982
1294,-46.39330561,78.58221085
1293,-44.67463866,79.4773158
1292,-43.14307675,74.40331842
1291,-41.67943668,77.65289872
1290,-45.64397355,82.649005
1289,-50.43481065,80.46315759
1288,-46.83067617,75.68480035
1287,-45.366304,74.55438292
1286,-44.41041061,72.61188986
1285,-41.31481684,77.28798685
1284,-49.15592029,76.15420856
1283,-54.64082278,69.35470814
1282,-50.03106193,64.91928736
1281,-48.38603382,59.72859773
1280,-49.31576002,65.45133307
1279,-56.45831036,75.89240875
1278,-64.9433209,63.52173702
1277,-64.33991884,46.7698438
1276,-65.94173085,49.72760655
1275,-69.98708241,57.33055792
1274,-65.69882245,58.03955859
1273,-70.78636378,50.57366335
1272,-73.47643153,53.37086291
1271,-72.38228179,56.21086921
1270,-77.51307848,46.2597805
1269,-72.00289292,46.8644302
1268,-71.24283102,54.77511979
1267,-73.69626063,52.08296814
1266,-71.70520223,51.25960937
1265,-76.24914235,55.17960103
1264,-81.22578758,56.39822526
1263,-75.41470091,50.47585346
1262,-67.18933748,46.10807783
1261,-68.06090312,47.799699
1260,-77.76953042,60.26560752
1259,-77.07705279,58.6180425
1258,-74.60404698,45.28470193
1257,-74.25178434,49.24274535
1256,-72.90815032,52.64443322
1255,-70.04585637,50.12183224
1254,-72.56084691,50.19124068
1253,-71.32206677,51.37237418
1252,-70.75680925,45.38784157
1251,-77.10294343,42.51253297
1250,-73.56330265,45.85806856
1249,-66.23587138,51.33910902
1248,-63.65955797,54.99329957
1247,-68.62263443,46.37580288
1246,-72.81271658,43.73613427
1245,-74.5828134,49.18745985
1244,-79.73758059,49.78047356
1243,-81.54154041,52.94805223
1242,-73.11270165,57.1528885
1241,-72.11248037,53.60954636
1240,-71.15998955,62.8233993
1239,-65.00663435,65.88567585
1238,-66.97964553,51.52298575
1237,-67.6885687,50.29661713
1236,-64.78882835,51.00414813
1235,-57.03371511,43.87258203
1234,-49.52735105,46.20717327
1233,-42.13970543,49.12231045
1232,-39.39270476,47.46640274
1231,-43.2926622,48.74318302
1230,-38.4101126,49.39131479
1229,-28.71295463,53.57898543
1228,-33.24773334,52.42196733
1227,-40.8713822,47.80199308
1226,-51.6539798,49.80990139
1225,-61.7074246,59.97104601
1224,-58.48302279,61.10683473
1223,-61.78120768,53.1326731
1222,-68.88396465,54.55543422
1221,-66.80497838,58.19395053
1220,-58.53470128,59.61015192
1219,-57.39265744,64.04849198
1218,-54.1421999,71.69791862
1217,-44.63560373,73.94012419
1216,-42.20153114,64.88811865
1215,-39.07974322,62.39810322
1214,-28.9616221,62.10586597
1213,-22.75539977,56.70351906
1212,-21.39831876,54.38810001
1211,-13.95599176,59.767569
1210,-9.617466998,48.33002634
1209,-10.64574869,40.3443425
1208,-11.61538843,43.94035275
1207,-16.43500002,42.21758168
1206,-21.63433596,49.94950792
1205,-24.24740422,58.76458342
1204,-30.23496666,56.97988901
1203,-28.93125437,53.18734721
1202,16.01804035,153.0882339
1201,-19.93679438,107.8958238
1200,-49.50713848,65.50125988
1199,-2.102958148,62.63500963
1198,2.628124499,59.10882802
1197,11.49174039,45.62717909
1196,20.14105775,40.65893836
1195,20.60959842,40.75254142
1194,22.19413795,43.28423292
1193,29.65866217,49.11382192
1192,23.62705631,55.95366845
1191,16.7726502,44.03762729
1190,18.19422024,45.89551186
1189,17.37795301,53.11261408
1188,23.37577004,54.21764137
1187,26.31297695,56.3221634
1186,20.3625269,57.65836963
1185,26.7962249,61.26243993
1184,40.49730139,57.47051812
1183,53.45561372,49.82161181
1182,64.49884914,43.0453755
1181,74.91956729,44.84478285
1180,90.86404932,51.48318416
1179,109.0705423,49.40642679
1178,127.4192393,40.1865025
1177,146.859851,36.23910046
1176,160.7767243,38.56421218
1175,183.0020672,40.89496715
1174,210.6642442,42.31780858
1173,226.181562,36.62037729
1172,238.8205036,37.45692483
1171,256.3492233,40.08766438
1170,284.8411598,35.43674215
1169,308.6320553,29.23456484
1168,339.5351121,25.99628927
1167,403.5284048,24.69134242
1166,469.6670011,26.3480972
1165,531.3398127,18.79869983
1164,620.8484527,30.00178202
1163,742.1737341,45.39137821
1162,867.5798263,73.04007957
1161,995.2126773,78.42637352
1160,1091.809046,102.2690105
1159,1134.773339,127.1904237
1158,1114.68275,137.8138782
1157,974.2229497,179.3596065
1156,778.7692798,202.3669021
1155,537.5285995,189.507675
1154,265.5566937,154.4289435
1153,40.47453168,155.1793343
1152,-105.9819556,173.1848799
1151,-194.3090084,183.9870414
1150,-239.4863571,180.0010869
1149,-204.0628804,179.1784118
1148,-172.4768158,178.8711706
1147,-177.6760462,162.170179
1146,-137.3139211,158.9397853
1145,-81.1180396,147.8252657
1144,-13.00538999,137.164049
1143,58.81565784,130.6852549
1142,146.6472291,117.9019891
1141,239.9071446,97.09954276
1140,328.178158,90.23383317
1139,429.4892373,92.59002618
1138,532.4541506,83.63561448
1137,628.6480245,68.87435535
1136,716.4849776,70.78869791
1135,782.8038299,63.0754789
1134,848.7013395,59.98929696
1133,938.0299473,62.79557414
1132,1032.096425,58.08774775
1131,1135.739404,49.75962819
1130,1235.622871,43.07188527
1129,1332.406099,34.23964657
1128,1417.84205,26.43609184
1127,1498.990126,22.49058882
1126,1574.840785,19.15078642
1125,1633.022671,12.21218146
1124,1673.52632,14.79708454
1123,1720.255568,29.40496669
1122,1795.926503,44.24796167
1121,1888.794692,62.00883516
1120,1999.810995,75.21738721
1119,2131.297196,79.71898521
1118,2275.39463,78.14009565
1117,2431.947762,79.57565395
1116,2598.291781,82.80603995
1115,2772.759679,79.15283096
1114,2953.021562,73.32038863
1113,3144.893496,77.45921128
1112,3338.846043,81.87343987
1111,3546.449552,78.93567194
1110,3773.980163,77.69749928
1109,4019.788222,88.60993404
1108,4285.598296,99.90892955
1107,4566.074162,99.6869407
1106,4873.173889,101.5150083
1105,5209.34716,109.4399729
1104,5575.211978,119.2023488
1103,5967.409266,118.9695624
1102,6380.829064,113.2452268
1101,6830.457635,109.3783735
1100,7323.614592,113.8955669
1099,7841.918915,119.4048649
1098,8399.367813,123.051727
1097,9001.09702,117.2636744
1096,9636.87046,119.3674644
1095,10332.35172,127.5604387
1094,11088.19056,128.3041867
1093,11900.38915,127.0084172
1092,12770.6472,129.951341
1091,13705.12369,139.7615568
1090,14713.87464,140.8059535
1089,15788.88712,143.0842996
1088,16944.20155,145.1135532
1087,18195.03148,148.4773876
1086,19532.74657,155.9306459
1085,20964.8261,157.1088238
1084,22499.25945,158.5254938
1083,24138.6824,158.0870564
1082,25884.22896,164.4245594
1081,27744.25932,179.6769392
1080,29714.61817,171.2678292
1079,31796.08052,160.0995457
1078,34004.92203,169.0621168
1077,36347.94691,170.9765292
1076,38836.61992,159.0186014
1075,41475.02337,153.1173589
1074,44255.62254,152.7327062
1073,47193.07101,143.7321711
1072,50316.19979,124.2500122
1071,53641.88607,89.78561417
1070,57188.00261,65.81341798
1069,60927.76893,64.91871985
1068,64819.73597,54.49635308
1067,68874.86691,49.57157381
1066,73099.68782,69.02993715
1065,77469.57977,94.93425808
1064,81989.56444,109.5781454
1063,86643.05039,121.9655381
1062,91431.05869,121.4305602
1061,96356.37187,131.3651432
1060,101412.6843,138.747064
1059,106611.0207,117.5166293
1058,111916.0543,106.721804
1057,117292.6075,92.53643792
1056,122760.5266,72.7190786
1055,128329.7647,81.88986017
1054,133976.8294,107.5703255
1053,139689.2171,132.649357
1052,145444.3387,157.3809068
1051,151237.851,203.3662355
1050,157047.5297,239.9842678
1049,162773.4041,284.6475823
1048,168443.7992,346.0228355
1047,174089.5924,400.6570253
1046,179647.9922,451.0206828
1045,185026.5318,486.3760755
1044,190241.5077,524.6939788
1043,195343.6359,565.74878
1042,200264.671,645.1716087
1041,204981.8266,677.3415823
1040,209465.312,703.5536513
1039,213685.5937,764.2276586
1038,217707.8863,841.2918324
1037,221485.9688,923.9614564
1036,224962.1467,959.805936
1035,228086.085,1027.472487
1034,230847.1981,1081.734591
1033,233275.8593,1137.466999
1032,235393.7544,1191.394496
1031,237143.7613,1222.360737
1030,238544.0714,1351.014808
1029,239568.9725,1445.957639
1028,240216.8754,1388.247399
1027,240519.2853,1405.745835
1026,240493.4658,1500.398271
1025,240100.7548,1494.136251
1024,239355.8338,1491.00484
1023,238286.7128,1563.627476
1022,236928.0288,1624.016179
1021,235285.4543,1615.165583
1020,233408.647,1609.185427
1019,231311.5747,1601.438077
1018,228995.286,1589.593565
1017,226493.364,1602.013792
1016,223828.5508,1657.25136
1015,220953.6763,1681.190678
1014,217937.4418,1652.342905
1013,214722.6097,1655.314586
1012,211355.0511,1603.844487
1011,207951.9493,1602.166434
1010,204486.5508,1654.680978
1009,200989.8892,1642.145115
1008,197372.765,1662.195892
1007,193708.3449,1645.494204
1006,190073.2571,1594.273869
1005,186397.6824,1608.254459
1004,182688.2125,1591.842207
1003,178981.8986,1573.949063
1002,175259.4527,1550.821446
1001,171572.928,1490.059065
1000,167958.8727,1453.443966
999,164361.7931,1439.53933
998,160803.5998,1394.605296
997,157331.808,1378.439346
996,153936.3414,1366.62919
995,150583.0302,1343.86971
994,147270.5367,1305.331223
993,144045.9992,1262.654942
992,140899.2177,1262.383435
991,137782.982,1247.664912
990,134725.6429,1208.531635
989,131766.4291,1180.895209
988,128866.8178,1153.545195
987,126021.0884,1106.563219
986,123279.6332,1066.820105
985,120597.2532,1065.238098
984,117994.7534,1078.338496
983,115474.7841,1059.677889
982,113001.839,1037.417275
981,110644.3009,1015.404455
980,108338.6215,993.2873217
979,106085.6,976.3304969
978,103921.6055,956.8827694
977,101823.5975,923.1569757
976,99791.14285,895.4477283
975,97821.52198,880.3428107
974,95891.76383,869.5203933
973,94053.31015,859.0817063
972,92272.45,833.4216427
971,90525.84951,795.7021724
970,88865.43046,783.705697
969,87261.50477,786.927688
968,85701.68175,777.507302
967,84222.2129,754.3922703
966,82799.4765,735.6657853
965,81424.11036,721.8033444
964,80109.91945,704.5437062
963,78832.50097,682.9428603
962,77617.67621,667.025182
961,76486.68307,665.5298911
960,75399.10968,649.7570423
959,74337.68839,648.6964963
958,73329.47254,636.2251992
957,72375.58536,611.2053409
956,71458.33871,613.3671537
955,70596.12494,602.057799
954,69800.46367,593.4981806
953,69043.07745,588.6534825
952,68318.97428,575.8984947
951,67652.28933,556.7477972
950,67026.21223,564.6600367
949,66459.65855,562.8384286
948,65927.78405,538.7780461
947,65418.11165,511.9215227
946,64963.46062,519.0047398
945,64555.19065,521.1470162
944,64188.85986,490.805953
943,63868.40816,475.7745619
942,63575.41945,458.7993659
941,63326.80099,446.8897196
940,63122.22795,441.3573198
939,62929.01633,442.9522688
938,62773.50674,449.2427485
937,62670.5145,439.822995
936,62593.27343,421.5393563
935,62522.60846,420.071847
934,62477.85635,423.8087002
933,62446.97985,426.38041
932,62465.01452,406.2305727
931,62494.37177,391.4422093
930,62501.97157,385.0208137
929,62554.98328,398.5538982
928,62633.91712,423.3371769
927,62714.9421,408.2907954
926,62762.01553,377.1920137
925,62821.55908,364.508664
924,62902.94226,390.0913112
923,62972.11134,394.5443377
922,63045.31159,391.9862859
921,63101.89866,406.9348883
920,63152.41588,402.5136279
919,63196.7455,401.5202658
918,63213.32592,403.7771078
917,63211.3486,396.6013513
916,63231.43056,420.3101181
915,63232.22638,422.2950689
914,63186.94111,434.6048596
913,63134.45734,443.6511809
912,63037.08547,422.6564469
911,62907.48491,419.1218467
910,62786.75713,408.1954593
909,62605.08816,422.1593243
908,62413.04882,451.594807
907,62239.9966,442.710369
906,62004.74988,417.1960538
905,61749.54634,420.3331033
904,61466.32096,427.7840739
903,61148.2414,446.8747321
902,60790.30811,439.9944892
901,60422.98897,437.7274232
900,60049.88567,484.4444242
899,59616.05812,469.9273015
898,59174.17133,422.8137691
897,58717.65518,427.4687385
896,58225.75816,469.3743337
895,57752.10399,464.5631765
894,57265.33267,484.4752653
893,56743.51918,481.0241846
892,56184.39557,427.0704183
891,55623.22882,451.7850301
890,55068.48237,486.4349419
889,54484.19487,477.6992874
888,53895.61748,461.7259566
887,53249.78458,439.7582498
886,52587.43281,430.6654238
885,51929.13735,453.0818401
884,51239.81749,448.4864408
883,50611.25453,455.3592022
882,49989.0459,454.4829986
881,49317.91406,404.1371606
880,48621.86115,368.6378312
879,47948.49279,331.6924102
878,47302.83722,346.8891642
877,46687.26911,374.2312408
876,46077.45939,390.2294165
875,45452.03153,389.8499246
874,44827.28834,387.1412014
873,44206.22851,398.4161979
872,43564.3152,369.1335677
871,42951.80894,373.4369453
870,42351.46802,373.5261176
869,41713.95756,341.8705092
868,41091.77335,335.4608687
867,40510.21325,336.4254035
866,39903.63859,358.6623295
865,39308.70652,348.7772071
864,38717.21875,361.972199
863,38154.99353,363.7955046
862,37630.41656,343.2556491
861,37035.14141,330.643417
860,36486.00229,316.0318156
859,35923.9236,371.3399539
858,35361.62865,361.7591317
857,34882.74868,296.3227175
856,34349.94908,287.6993918
855,33831.42179,299.1175602
854,33342.46592,320.4268745
853,32861.09528,314.2385968
852,32380.61415,327.1465662
851,31883.49641,293.6877113
850,31410.05921,255.9676471
849,30968.18855,329.3578112
848,30496.34807,338.4189347
847,30041.98834,263.8746713
846,29654.14685,232.8138188
845,29286.72902,193.7597366
844,28861.43285,204.3280855
843,28434.57486,242.4669227
842,28093.60922,244.4366751
841,27728.48068,281.6753545
840,27300.26243,301.4860145
839,26888.34566,288.6693863
838,26535.89094,300.9338116
837,26202.65707,279.6800479
836,25887.12083,232.8195816
835,25571.32752,193.0587935
834,25240.58443,211.5238247
833,24929.59256,227.9990596
832,24610.28816,193.2212743
831,24293.9687,184.443177
830,23984.74167,218.9895156
829,23707.77757,275.4267652
828,23460.14405,258.5635909
827,23138.34199,211.7734036
826,22839.28846,185.2764906
825,22577.88678,179.2929961
824,22330.10624,190.0754015
823,22120.42022,209.1150347
822,21865.66683,216.3048406
821,21616.13557,161.6763503
820,21349.83157,168.3913292
819,21110.30167,152.1431856
818,20922.98333,227.6570511
817,20705.06255,250.5907443
816,20514.52502,177.9473881
815,20337.14046,152.2488469
814,20140.58471,158.9671844
813,19921.06342,171.1960255
812,19681.40686,187.8616603
811,19441.77441,168.8299967
810,19257.2265,93.7329919
809,19043.12255,101.0847665
808,18811.03877,137.4528354
807,18633.45542,153.6338757
806,18448.13733,185.8070697
805,18224.77051,168.6645626
804,18002.72574,163.4313845
803,17826.01656,149.0846579
802,17634.64593,132.142856
801,17449.94106,98.31614308
800,17329.93867,46.47781908
799,17094.34873,166.7592945
798,16879.78145,231.9390738
797,16753.97356,173.9039686
796,16624.70851,129.3030451
795,16394.43451,106.7072686
794,16165.65374,89.18455164
793,16050.26337,52.80281024
792,15807.66124,141.0465486
791,15588.39797,231.1141886
790,15502.91634,166.9610418
789,15297.88188,149.8510418
788,15140.40492,193.4035311
787,14953.39457,152.3434899
786,14726.63998,98.18074708
785,14568.7255,130.0871234
784,14395.40758,126.2533063
783,14185.48889,123.57882
782,14047.43386,141.1791228
781,13942.15642,52.13898578
780,13724.70141,55.0202951
779,13493.5416,182.7884563
778,13263.54959,206.1082154
777,13041.60753,159.8407528
776,12920.53391,165.6868047
775,12820.9042,188.6606631
774,12682.04092,144.8771844
773,12513.88057,174.6979436
772,12295.54327,196.2865842
771,12105.45775,168.747085
770,11960.55385,97.7899766
769,11772.6284,44.42252181
768,11611.46055,75.80767958
767,11481.18088,140.1599079
766,11352.33517,96.83244695
765,11233.68898,69.45643594
764,11109.53179,76.45900777
763,10919.13955,90.69860758
762,10742.21611,90.36572345
761,10588.52453,50.19875056
760,10409.81244,92.29890538
759,10328.94475,167.258873
758,10226.03568,165.263115
757,10020.63192,116.9234613
756,9881.381564,57.18469547
755,9774.148415,44.87654271
754,9614.249437,93.7800021
753,9507.293179,109.3179045
752,9336.908297,119.1118846
751,9173.893914,102.2928686
750,9048.028437,78.38098665
749,8883.342185,49.63837266
748,8774.760791,20.64199531
747,8654.720397,71.12071767
746,8523.171267,135.4561654
745,8397.933068,117.5215864
744,8254.248276,85.1736231
743,8110.929676,41.4817903
742,7982.623093,43.87586929
741,8136.786144,549.5110672
740,7765.83599,340.5025913
739,7341.05854,158.455539
738,7351.467411,92.75588919
737,7220.355643,36.38067958
736,7118.607419,91.20297647
735,6983.308788,136.5115334
734,6830.194087,89.8533135
733,6693.500946,82.45058028
732,6530.929916,99.22245594
731,6425.863091,96.23587707
730,6347.14881,80.5004462
729,6188.712278,95.68267411
728,6064.877622,112.7343436
727,5927.837345,96.85235132
726,5789.528975,91.45517044
725,5718.704362,120.0318548
724,5649.803208,116.1260888
723,5505.890914,103.3758186
722,5354.364924,99.85078362
721,5234.377967,53.96508384
720,5159.457232,61.01438058
719,5073.906544,64.91358088
718,4959.53602,16.98903203
717,4880.706259,86.09464636
716,4766.775569,138.8206868
715,4698.333584,93.85913967
714,4638.458599,65.88356284
713,4527.903427,110.7368892
712,4420.183599,97.1391319
711,4351.483983,115.4145126
710,4264.229976,153.9095146
709,4174.32437,127.1917537
708,4126.151257,84.05377314
707,4075.307048,66.72640315
706,4018.041232,77.75536135
705,3925.037042,85.4846303
704,3810.720263,89.72106914
703,3746.84925,120.6117321
702,3693.891243,135.1242801
701,3614.334057,113.2404828
700,3559.786566,82.82751336
699,3522.162821,91.99494692
698,3470.110019,95.25618807
697,3428.094093,70.97866793
696,3368.305063,64.56323433
695,3285.760538,39.76976674
694,3233.669685,49.51111655
693,3173.291713,57.94453956
692,3130.846759,93.11153579
691,3089.756142,87.17571549
690,3013.368276,65.26867271
689,2953.623991,55.25417461
688,2918.038787,89.32664627
687,2876.219906,87.60553702
686,2810.922206,62.47054853
685,2747.979262,55.99595096
684,2751.540678,101.6552201
683,2674.676601,86.77275373
682,2577.218829,75.90809247
681,2549.391743,52.23662773
680,2506.224243,69.76367515
